metier_name,met,stock,sz group 0,sz group 1,sz group 2,sz group 3,sz group 4,sz group 5,sz group 6,sz group 7,sz group 8,sz group 9,sz group 10,sz group 11,sz group 12,sz group 13
OT_DMF,11,CSH.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OT_DMF,11,DAB.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF,11,DAB.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF,11,FLE.2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF,11,FLE.2425,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF,11,FLE.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF,11,GUG.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_DMF,11,HAD.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OT_DMF,11,HER.3a22,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF,11,HER.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF,11,HER.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF,11,HKE.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OT_DMF,11,HOM.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF,11,LEM.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF,11,MAC.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF,11,MUR.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OT_DMF,11,MON.nsea,0.0969,0.1485,0.2209,0.3155,0.4283,0.5492,0.6644,0.763,0.8396,0.8948,0.9326,0.9574,0.9734,0.9834
OT_DMF,11,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF,11,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF,11,NEP.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_DMF,11,NEP.kask,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_DMF,11,NOP.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_DMF,11,PLE.2123,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OT_DMF,11,PLE.2432,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF,11,PLE.nsea,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OT_DMF,11,POK.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OT_DMF,11,POL.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OT_DMF,11,PRA.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_DMF,11,SAN.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_DMF,11,SOL.3a2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF,11,SOL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF,11,SPR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF,11,SPR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF,11,TUR.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF,11,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF,11,TUR.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF,11,WHG.kask,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_DMF,11,WHG.2232,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_DMF,11,WHG.nsea,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_DMF,11,WIT.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF_PEL,12,BLL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF_PEL,12,COD.kat,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_DMF_PEL,12,COD.2224,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_DMF_PEL,12,COD.2532,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_DMF_PEL,12,COD.nsea,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_DMF_PEL,12,CSH.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OT_DMF_PEL,12,DAB.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF_PEL,12,DAB.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF_PEL,12,FLE.2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF_PEL,12,FLE.2425,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF_PEL,12,FLE.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF_PEL,12,GUG.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_DMF_PEL,12,HAD.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OT_DMF_PEL,12,HER.3a22,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF_PEL,12,HER.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF_PEL,12,HER.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF_PEL,12,HKE.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OT_DMF_PEL,12,HOM.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF_PEL,12,LEM.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF_PEL,12,MAC.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF_PEL,12,MUR.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OT_DMF_PEL,12,MON.nsea,0.0969,0.1485,0.2209,0.3155,0.4283,0.5492,0.6644,0.763,0.8396,0.8948,0.9326,0.9574,0.9734,0.9834
OT_DMF_PEL,12,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF_PEL,12,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF_PEL,12,NEP.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_DMF_PEL,12,NEP.kask,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_DMF_PEL,12,NOP.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_DMF_PEL,12,PLE.2123,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OT_DMF_PEL,12,PLE.2432,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF_PEL,12,PLE.nsea,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OT_DMF_PEL,12,POK.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OT_DMF_PEL,12,POL.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OT_DMF_PEL,12,PRA.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_DMF_PEL,12,SAN.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_DMF_PEL,12,SOL.3a2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF_PEL,12,SOL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF_PEL,12,SPR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF_PEL,12,SPR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF_PEL,12,TUR.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF_PEL,12,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_DMF_PEL,12,TUR.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_DMF_PEL,12,WHG.kask,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_DMF_PEL,12,WHG.2232,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_DMF_PEL,12,WHG.nsea,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_DMF_PEL,12,WIT.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_MIX_NEP,13,BLL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_MIX_NEP,13,COD.kat,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_MIX_NEP,13,COD.2224,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_MIX_NEP,13,COD.2532,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_MIX_NEP,13,COD.nsea,0.0207,0.0486,0.1099,0.2299,0.4192,0.6358,0.8085,0.9108,0.9611,0.9835,0.9931,0.9971,0.9988,0.9995
OT_MIX_NEP,13,CSH.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OT_MIX_NEP,13,DAB.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_MIX_NEP,13,DAB.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_MIX_NEP,13,FLE.2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_MIX_NEP,13,FLE.2425,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_MIX_NEP,13,FLE.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_MIX_NEP,13,GUG.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_MIX_NEP,13,HAD.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OT_MIX_NEP,13,HER.3a22,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_MIX_NEP,13,HER.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_MIX_NEP,13,HER.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_MIX_NEP,13,HKE.nsea,0.0146,0.0395,0.1024,0.2406,0.4679,0.7094,0.8714,0.9495,0.9812,0.9931,0.9975,0.9991,0.9997,0.9999
OT_MIX_NEP,13,HOM.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_MIX_NEP,13,LEM.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_MIX_NEP,13,MAC.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_MIX_NEP,13,MUR.nsea,0.0059,0.0132,0.0291,0.0631,0.1312,0.253,0.4318,0.6302,0.7926,0.8956,0.9506,0.9773,0.9898,0.9954
OT_MIX_NEP,13,MON.nsea,0.0969,0.1485,0.2209,0.3155,0.4283,0.5492,0.6644,0.763,0.8396,0.8948,0.9326,0.9574,0.9734,0.9834
OT_MIX_NEP,13,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_MIX_NEP,13,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_MIX_NEP,13,NEP.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_MIX_NEP,13,NEP.kask,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_MIX_NEP,13,NOP.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_MIX_NEP,13,PLE.2123,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OT_MIX_NEP,13,PLE.2432,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_MIX_NEP,13,PLE.nsea,0.0073,0.0324,0.1325,0.411,0.7612,0.9357,0.9852,0.9967,0.9993,0.9998,1,1,1,1
OT_MIX_NEP,13,POK.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OT_MIX_NEP,13,POL.nsea,0.0138,0.0261,0.0487,0.0891,0.1574,0.2629,0.4051,0.5653,0.7129,0.8259,0.9006,0.9453,0.9706,0.9844
OT_MIX_NEP,13,PRA.nsea,0.1166,0.182,0.2727,0.3872,0.5157,0.6422,0.7516,0.836,0.8958,0.9354,0.9606,0.9763,0.9858,0.9915
OT_MIX_NEP,13,SAN.nsea,0.0226,0.0738,0.2159,0.4874,0.7666,0.919,0.9751,0.9927,0.9979,0.9994,0.9998,0.9999,1,1
OT_MIX_NEP,13,SOL.3a2223,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_MIX_NEP,13,SOL.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_MIX_NEP,13,SPR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_MIX_NEP,13,SPR.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_MIX_NEP,13,TUR.2232,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_MIX_NEP,13,TUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_MIX_NEP,13,TUR.kask,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_MIX_NEP,13,WHG.kask,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_MIX_NEP,13,WHG.2232,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_MIX_NEP,13,WHG.nsea,0.0074,0.0231,0.0695,0.191,0.427,0.7018,0.8814,0.9591,0.9867,0.9957,0.9986,0.9996,0.9999,1
OT_MIX_NEP,13,WIT.nsea,0.0058,0.0174,0.0505,0.1381,0.3256,0.5925,0.8141,0.9295,0.9754,0.9917,0.9972,0.9991,0.9997,0.9999
OT_SPF,14,BLL.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,COD.kat,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,COD.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,COD.2532,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,COD.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,CSH.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,DAB.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,DAB.2232,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,FLE.2223,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,FLE.2425,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,FLE.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,GUG.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,HAD.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,HER.3a22,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OT_SPF,14,HER.2532,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OT_SPF,14,HER.nsea,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OT_SPF,14,HKE.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,HOM.nsea,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OT_SPF,14,LEM.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,MAC.nsea,0.0258,0.1085,0.359,0.7203,0.9221,0.982,0.996,0.9991,0.9998,1,1,1,1,1
OT_SPF,14,MUR.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,MON.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,MUS.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,MUS.2224,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,NEP.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,NEP.kask,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,NOP.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,PLE.2123,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,PLE.2432,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
OT_SPF,14,PLE.nsea,0.0002,0.0003,0.0004,0.0007,0.0012,0.0019,0.0032,0.0053,0.0086,0.0141,0.0231,0.0375,0.0603,0.0956
